userid,degree_1,degree_1_specializations,known_languages,key_skills,career_objective,key_skills_str
1321,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['XML', ' C', ' Java', ' Javascript', ' cpp', ' Html5', ' Object-Oriented Programming', ' MySQL', ' Android']","Secure a good place in a reputed organisation that could increase and complement my knowledge and learning while benefitting the organisation
Help Organisation to achieve goals through my skills .","XML,  C,  Java,  Javascript,  cpp,  Html5,  Object-Oriented Programming,  MySQL,  Android"
1322,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1323,B.E.,Computer Science Engineering,['Unknown'],"['C', ' Data Analysis', ' Java', ' Python', ' data science', ' cpp', ' Data Structures', ' R', ' Data Mining']",My goal is to become associated with a company where I can utilize my skills and gain further experience while enhancing the companys productivity and reputation.,"C,  Data Analysis,  Java,  Python,  data science,  cpp,  Data Structures,  R,  Data Mining"
1324,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['CPP', ' Python']","To utilize my expertise in programming, configuration and troubleshooting of computer-related issues to obtain maximum performance of the organization","CPP,  Python"
1325,B.E.,Computer Science Engineering,"['English', 'Hindi', 'Marathi and Punjabi']","['Laravel', ' Data Analysis', ' Data Visualization', ' Html5', ' Data Mining', ' PHP', ' CSS']",To use my skills for the growth of organisation and for the enhancement of my practical knowledge that will help me to grow as a professional,"Laravel,  Data Analysis,  Data Visualization,  Html5,  Data Mining,  PHP,  CSS"
1326,B.E.,Computer Science Engineering,"['English', ' Marathi', ' Hindi']","['DBMS', ' GIT', ' Java', ' Python', ' Machine Learning', ' Data Structures', ' Algorithms', ' SQL', ' CPP']","Motivated and committed enthusiast in latest technologies, seeking opportunities in Challenging & Research domain to build intelligent Systems using my practical experiences for betterment of Society.","DBMS,  GIT,  Java,  Python,  Machine Learning,  Data Structures,  Algorithms,  SQL,  CPP"
1327,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']",['Unknown'],Unknown,Unknown
1328,B.E.,Computer Science Engineering,['Hindi\nEnglish \nMarathi\nJapanese'],"['DBMS', ' Java', ' Javascript', ' Javafx', ' HTML', ' CPP', ' Android']",I would like to work in field of computer where I would be able to learn something.,"DBMS,  Java,  Javascript,  Javafx,  HTML,  CPP,  Android"
1329,B.E.,Computer Science Engineering,"['Marathi', 'Hindi', ' English']",['Unknown'],Unknown,Unknown
1330,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi', ' Kannada']","['XML', ' C', ' Neural Networks', ' Python', ' Design Thinking', ' cpp', ' Machine Learning', ' Problem Analysis', ' Raspberry Pi', ' Object-Oriented Programming', ' Core-Java basics', ' Problem Solving', ' Business Development', ' Android', ' Artificial Intelligence', ' PLSQL']","To get a career opportunity which would help me to utilize my academic background to assist me to gain experience, employ my excellent interpersonal and innovative skills and enable me to make positive contributions to the organisation.","XML,  C,  Neural Networks,  Python,  Design Thinking,  cpp,  Machine Learning,  Problem Analysis,  Raspberry Pi,  Object-Oriented Programming,  Core-Java basics,  Problem Solving,  Business Development,  Android,  Artificial Intelligence,  PLSQL"
1331,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['Advanced Java', ' MongoDB', ' Javascript', ' JSP', ' MySQL', ' CPP', ' Android', ' PHP']","Seeking a position in an organization that provides me an ample opportunity to explore & excel
in the field of Information Technology while carving out the niche for personal, professional as
well as organizational goals.","Advanced Java,  MongoDB,  Javascript,  JSP,  MySQL,  CPP,  Android,  PHP"
1333,B.E.,Computer Science Engineering,"['English', 'Hindi(Mother Tongue)', 'Marathi']","['C', ' GIT', ' Java', ' Python', ' Blockchain', ' DBMS', ' cpp', ' Data Structures', ' Racket', ' MySQL', ' LISP', ' Android', ' Web Development']",To work with a firm with a professional work environment where I can utilize my technical skills and behavioral skills for the growth of the organization and to enrich my knowledge as well.,"C,  GIT,  Java,  Python,  Blockchain,  DBMS,  cpp,  Data Structures,  Racket,  MySQL,  LISP,  Android,  Web Development"
1334,B.E.,Computer Science Engineering,"['Marathi', 'Hindi', 'English']","['DBMS', ' Arduino', ' IoT', ' Data Structures', ' Database', ' C', ' cpp', ' Logic Design', ' Apache', ' Digital Electronics', ' Raspberry Pi', ' Object-Oriented Programming', ' MySQL', ' Apache Metron', ' Java', ' Sensors', ' Web Development']","I am looking for an organisation wherein I can contribute to its efforts to bring the world together and make it a better place. I will be an asset to my teammates and colleagues. I truly believe in continued education and research, and continue to seek new methodologies to assist in achieving organisational goals.","DBMS,  Arduino,  IoT,  Data Structures,  Database,  C,  cpp,  Logic Design,  Apache,  Digital Electronics,  Raspberry Pi,  Object-Oriented Programming,  MySQL,  Apache Metron,  Java,  Sensors,  Web Development"
1335,B.E.,Computer Science Engineering,"['Marathi', ' Hindi', ' English', ' Sanskrit']",['Unknown'],Unknown,Unknown
1336,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['C', ' Data Analysis', ' Data Visualization', ' Database', ' Python', ' Data Mining', ' Hadoop', ' cpp', ' Mapreduce', ' Machine Learning', ' Analytics', ' R', ' Algorithms', ' Hive', ' Core Java', ' SQL', ' PHP', ' Data Structures', ' OOPs']",To become a successful professional in the field of Information Technology by utilizing my skills and enable further personal and professional development and work towards the prosperity of the organization.,"C,  Data Analysis,  Data Visualization,  Database,  Python,  Data Mining,  Hadoop,  cpp,  Mapreduce,  Machine Learning,  Analytics,  R,  Algorithms,  Hive,  Core Java,  SQL,  PHP,  Data Structures,  OOPs"
1337,B.E.,Computer Science Engineering,"['English', ' Hindi']","['Communication', ' Leadership', ' Design', ' Team']",Unknown,"Communication,  Leadership,  Design,  Team"
1338,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi.']","['Python', ' Data Structures', ' Algorithms', ' cpp', ' Machine Learning']",I'm a student of B.Tech (Computer Engineering). Curious to learn new technology for solving real life problems.,"Python,  Data Structures,  Algorithms,  cpp,  Machine Learning"
1339,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Gujrati', ' Marathi']","['Data Analysis', ' Web Design', ' cpp', ' PowerBI', ' Python(Basics)', ' R', ' Talend', ' Data Mining', ' Content Writing', ' Project Management']","Self-motivated student seeking a job opportunity in a good organization where my
potentials will be fully discovered while working for the company dedicatedly.","Data Analysis,  Web Design,  cpp,  PowerBI,  Python(Basics),  R,  Talend,  Data Mining,  Content Writing,  Project Management"
1340,B.E.,Computer Science Engineering,"['English', ' Marathi', ' Hindi']","['C', ' Java', ' HTML', ' SQL', ' CPP', ' PHP', ' CSS']",Unknown,"C,  Java,  HTML,  SQL,  CPP,  PHP,  CSS"
1341,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']",['Unknown'],Unknown,Unknown
1342,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Seeking for an opportunity to work in Cybersecurity field. Also like to learn new things related to artificial intelligence.,Unknown
1343,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1344,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1345,B.E.,Computer Science Engineering,"['HINDI', 'ENGLISH']","['XML', ' C', ' Word', ' Core Java', ' Python', ' MongoDB', ' Javascript', ' Excel', ' cpp', ' HTML', ' AngularJS', ' MySQL', ' Java', ' Android', ' PHP', ' Powerpoint', ' CSS']","An efficient and self-motivated Fourth year student in Computer Science, MITCOE.Seeking  opportunities for collaboration with industry to implement my knowledge in the field of Computer Applications,Data Science & Analytics and fully use my potentials  for solving real life problems.","XML,  C,  Word,  Core Java,  Python,  MongoDB,  Javascript,  Excel,  cpp,  HTML,  AngularJS,  MySQL,  Java,  Android,  PHP,  Powerpoint,  CSS"
1346,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1347,B.E.,Computer Science Engineering,"['Marathi', ' English', 'Hindi']","['Python', ' C', ' Core Java', ' cpp', ' SQL']",To obtain a position that will allow me to utilize my skills and experience and willingness to learn in making an organization successful.,"Python,  C,  Core Java,  cpp,  SQL"
1348,B.E.,Computer Science Engineering,"['Hindi ', ' English']","['Rasberry PI', ' Unity3D', ' Javascript', ' Java', ' Arduino', ' ReactJS', ' Javafx', ' Machine Learning', ' SQL', ' Artificial Intelligence']","To obtain a position that will enable me to use my strong organizational skills, award-winning educational background, and ability to work well with people.","Rasberry PI,  Unity3D,  Javascript,  Java,  Arduino,  ReactJS,  Javafx,  Machine Learning,  SQL,  Artificial Intelligence"
1349,B.E.,Computer Science Engineering,"['English', ' Hindi']","['DBMS', ' Data Analysis', ' MS Sql Server', ' C#', ' Visual Stuido', ' Machine Learning', ' Data Structures', ' R']","I have worked in web development and design. And now currently working in C#, Visual Studio and .Net. Along with that, I am also learning Data Analytics and concepts of Machine Learning. I have worked with technologies like R and Tableau. 
The current internship has given me an exposure of working in a professional environment. Overall, I am interested in code development and in data analytics and machine learning.","DBMS,  Data Analysis,  MS Sql Server,  C#,  Visual Stuido,  Machine Learning,  Data Structures,  R"
1350,B.E.,Computer Science Engineering,['Unknown'],"['CSS', ' C', ' Xampp', ' NetBeans', ' Python', ' Atom', ' cpp', ' Programming Languages - Java', ' IntellJ\nIDEA\nPers', ' JavaScript', ' SQLite\nTools - Eclipse', ' PHP\nDatabase - MySQL', ' Web Programming - HTML', ' PL SQL', ' Android Studio']","To be involved in work where my skills can be utilized in the best way with a scope of learning, innovation and career development.","CSS,  C,  Xampp,  NetBeans,  Python,  Atom,  cpp,  Programming Languages - Java,  IntellJ
IDEA
Pers,  JavaScript,  SQLite
Tools - Eclipse,  PHP
Database - MySQL,  Web Programming - HTML,  PL SQL,  Android Studio"
1351,B.E.,Computer Science Engineering,"['Hindi', ' English', ' Marathi']","['Java', ' Javascript', ' Data Structures', ' Ajax', ' Html5', ' SQL', ' Networking', ' Android', ' PHP']","1.A highly organized and hard-working individual looking for a responsible position in a reputable organization to expand my knowledge, and skills.
2.Eager to learn new technologies and solve complex problems.
3.Looking forward to work with industry experts to gain practical knowledge,exposure to industry and contribute towards company as well as the society.","Java,  Javascript,  Data Structures,  Ajax,  Html5,  SQL,  Networking,  Android,  PHP"
1352,B.E.,Computer Science Engineering,"['Hindi', ' English', ' Marathi']","['MS Office', ' Power BI', ' Leadership', ' Talend', ' CPP', ' R']",I have an knowledge of languages which are required in daily life. I have taken my minors in Data Science and made 2 projects based on it which was done in R language. Right now I am trying to do same projects on MATLAB as I am more interested towards Data Science field and wanted to start my career with this field.,"MS Office,  Power BI,  Leadership,  Talend,  CPP,  R"
1353,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi.']",['Unknown'],Unknown,Unknown
1354,B.E.,Computer Science Engineering,"['English', ' Hindi']","['NLP', ' Data Structures', ' Python', ' cpp', ' Machine Learning', ' Problem Analysis', ' HTML', ' Algorithms', ' Oracle', ' Artificial Intelligence', ' Opencv']",Unknown,"NLP,  Data Structures,  Python,  cpp,  Machine Learning,  Problem Analysis,  HTML,  Algorithms,  Oracle,  Artificial Intelligence,  Opencv"
1355,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['Java', ' Database', ' AI', ' cpp', ' Machine Learning', ' CPP', ' Android', ' Artificial Intelligence']",Unknown,"Java,  Database,  AI,  cpp,  Machine Learning,  CPP,  Android,  Artificial Intelligence"
1356,B.E.,Computer Science Engineering,"['English', ' Marathi', ' Hindi']","['XML', ' C', ' Javascript', ' Java', ' Bootstrap', ' cpp', ' HTML', ' Wordpress', ' MySQL', ' PHP', ' CSS']","I'm a Computer engineering student interested in Web Development, Data Science and Software Development as well as techincal writing.","XML,  C,  Javascript,  Java,  Bootstrap,  cpp,  HTML,  Wordpress,  MySQL,  PHP,  CSS"
1357,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['Javascript', ' Data Structures', ' HTML', ' Java', ' CSS']",I am good at Java and i want to work as a software developer.,"Javascript,  Data Structures,  HTML,  Java,  CSS"
1358,B.E.,Computer Science Engineering,"['Marathi ', ' Hindi ', ' English']","['C', ' cpp', ' html', ' MySQL', ' Oracle', ' php', ' css', ' Android Studio']","I am hard working and self motivated and I am a quick learner ,Apart from this I lose interest very easily but , I don't give up on things. I have good leadership qualities ,and time management skills. I am a good listener  ,and I will use my technical knowledge to the best.","C,  cpp,  html,  MySQL,  Oracle,  php,  css,  Android Studio"
1359,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']",['Unknown'],Unknown,Unknown
1360,B.E.,Computer Science Engineering,['Unknown'],"['C', ' HTML', ' Word', ' Powerpoint', ' cpp']","To work in an Industry with a professional work driven environment where I can utilize and apply my knowledge, skills which would enable me as a fresh graduate to grow while fulfilling organizational goals.","C,  HTML,  Word,  Powerpoint,  cpp"
